user_id,post_count,reply_count,total_actions,total_likes_received,fans_count,pagerank_score,betweenness_score,in_degree_weighted,out_degree_weighted,burst_power,response_speed,active_duration,originality_score,sentiment_intensity
1792759374,1,0,1,1653,1298000.0,0.0034542396991617914,0.0,3,0,43.362590433678875,36.4075,0.0,0.8319589836814674,0.8818623640991303
1796087453,1,2,3,2044,5700000.0,0.0010316339410434677,0.0,1,0,64.53842706807188,34.55027777777778,0.151944444444446,0.9145690398064596,1.0
1798050592,1,0,1,111,1752000.0,0.002627008464682364,0.0,2,0,2.73259695755848,37.04277777777778,0.0,0.8927852056743267,0.13693436613116333
1798645737,0,3,3,1,,0.0009725459957235086,0.0,0,3,0.023572684666692982,37.47666666666667,2.3502777777777766,0.5,0.5
1802621097,0,2,2,1,,0.0009725459957235086,0.0,0,2,0.023843348248057207,37.3625,1.7644444444444503,0.5,0.5
1808504545,0,1,1,0,,0.0009725459957235086,0.0,0,1,0.0,35.689166666666665,0.0,0.5,0.5
1839300134,1,0,1,40,2954000.0,0.0034542396991617914,0.0,3,0,0.7694610145568881,39.50944444444445,0.0,0.9238827373829325,0.1838439432040238
1841369925,0,1,1,0,,0.0009725459957235086,0.0,0,1,0.0,40.60166666666667,0.0,0.5,0.5
1844655412,0,1,1,8,,0.0009725459957235086,0.0,0,1,0.31420886243496726,32.37138888888889,0.0,0.5,0.5
1848993677,0,1,1,58,,0.0009725459957235086,0.0,0,1,1.7972834740892174,34.74166666666667,0.0,0.5,0.5
1859661774,1,0,1,78,1299000.0,0.0034542396991617914,0.0,3,0,1.8909322053184967,37.19638888888889,0.0,0.8756939495645937,0.15873740899601396
1859841950,1,0,1,21529,306000.0,0.005108702168120646,0.0,5,0,579.4300983028087,36.15111111111111,0.0,0.9304455892848578,1.0
1860640491,1,3,4,9,12000.0,0.0009725459957235086,0.0,0,0,0.18005650441238766,39.10916666666667,0.03472222222222143,0.9317913951259038,0.2063076843375063
1863275165,1,0,1,2,624000.0,0.0017997772302029364,0.0,1,0,0.04090773341427253,38.895833333333336,0.0,0.9017375258065164,0.20895047741203363
1873790375,0,1,1,0,,0.0009725459957235086,0.0,0,1,0.0,41.26027777777778,0.0,0.5,0.5
1879476167,1,0,1,0,3547000.0,0.0009725459957235086,0.0,0,0,0.0,40.91,0.0,0.9356354383143506,0.2102718739492973
1880359953,0,1,1,14,,0.0009725459957235086,0.0,0,1,0.2749044876519348,39.30388888888889,0.0,0.5,0.5
1885144010,0,1,1,27,,0.0009725459957235086,0.0,0,1,0.5739786181330545,38.51,0.0,0.5,0.5
1901720275,1,0,1,1168,6335000.0,0.0034542396991617914,0.0,3,0,28.832994841809562,37.015277777777776,0.0,0.8961999847769349,0.5614237038126891
1915878710,0,1,1,1,,0.0009725459957235086,0.0,0,1,0.020431720349646448,38.906666666666666,0.0,0.5,0.5
1931497622,0,1,1,0,,0.0009725459957235086,0.0,0,1,0.0,36.16388888888889,0.0,0.5,0.5
